account_id,district_name,open_date,statement_frequency,num_customers,credit_cards,loans,loan_amount,loan_payments,loan_term,loan_status,loan_default,cc_payments,max_balance,min_balance
2789,Ceske Budejovice,1994-01-01,monthly,1,0,False,,,,nan,nan,129,93470,600
2790,Hl.m. Praha,1994-10-18,monthly,1,0,False,,,,nan,nan,116,121001,200
2791,Klatovy,1997-12-19,monthly,2,0,False,,,,nan,nan,22,26198,1100
2792,Hl.m. Praha,1996-08-26,monthly,1,0,False,,,,nan,nan,71,47084,300
2793,Pardubice,1993-10-09,monthly,2,0,False,,,,nan,nan,121,26966,800
2794,Ostrava - mesto,1996-08-08,monthly,1,0,False,,,,nan,nan,56,43655,-8331
2795,Praha - zapad,1996-08-20,monthly,2,0,False,,,,nan,nan,60,68018,300
2797,Ostrava - mesto,1997-02-26,monthly,1,0,False,,,,nan,nan,47,63582,500
2798,Karvina,1994-08-24,monthly,1,0,False,,,,nan,nan,112,66517,200
2800,Usti nad Labem,1997-05-08,monthly,1,0,False,,,,nan,nan,42,67283,900
2801,Praha - zapad,1996-09-23,monthly,1,0,False,,,,nan,nan,51,46392,900
2802,Hl.m. Praha,1993-09-16,monthly,1,0,False,,,,nan,nan,156,38948,900
2803,Jihlava,1995-12-01,monthly,1,0,False,,,,nan,nan,97,151716,300
2804,Blansko,1996-02-22,monthly,1,0,False,,,,nan,nan,75,57876,900
2805,Most,1996-05-20,monthly,1,0,False,,,,nan,nan,59,22346,1000
2806,Blansko,1997-06-26,monthly,1,0,False,,,,nan,nan,41,48176,500
2807,Havlickuv Brod,1996-10-04,monthly,1,0,False,,,,nan,nan,47,86400,13393
2808,Hl.m. Praha,1994-12-18,monthly,1,1,False,,,,nan,nan,78,95292,700
2809,Opava,1994-12-08,monthly,1,0,False,,,,nan,nan,100,52825,700
2810,Zdar nad Sazavou,1995-03-16,monthly,1,0,False,,,,nan,nan,101,48178,1000
2811,Kladno,1996-01-02,monthly,1,0,False,,,,nan,nan,101,155147,1747
2812,Pisek,1996-07-05,monthly,1,0,False,,,,nan,nan,61,70847,200
2813,Karlovy Vary,1993-12-15,monthly,2,0,False,,,,nan,nan,123,63825,800
2814,Olomouc,1993-04-25,monthly,1,0,False,,,,nan,nan,133,34686,500
2816,Ostrava - mesto,1997-05-04,monthly,2,0,False,,,,nan,nan,43,64708,1100
2817,Breclav,1993-04-07,monthly,1,0,False,,,,nan,nan,140,91442,13672
2818,Teplice,1993-07-21,monthly,2,0,False,,,,nan,nan,137,133514,1000
2819,Jablonec n. Nisou,1994-07-16,monthly,2,0,False,,,,nan,nan,114,91120,900
2820,Liberec,1997-12-11,monthly,1,1,False,,,,nan,nan,23,26406,300
2821,Brno - mesto,1996-07-12,monthly,1,0,False,,,,nan,nan,64,40243,1000
2823,Hodonin,1993-04-18,monthly,2,0,False,,,,nan,nan,133,28536,300
2824,Praha - zapad,1993-10-20,monthly,1,0,True,50460.0,841.0,60.0,current,False,135,122482,800
2825,Brno - mesto,1996-07-10,monthly,1,0,False,,,,nan,nan,62,77540,1000
2826,Jablonec n. Nisou,1996-11-20,monthly,2,0,False,,,,nan,nan,52,58705,300
2827,Karvina,1996-12-18,monthly,1,0,False,,,,nan,nan,52,111656,300
2829,Zdar nad Sazavou,1997-08-18,monthly,1,0,False,,,,nan,nan,46,47095,500
2830,Strakonice,1995-08-04,monthly,1,0,False,,,,nan,nan,90,55773,900
2831,Hl.m. Praha,1997-11-10,monthly,1,0,False,,,,nan,nan,29,79423,1100
2832,Pribram,1997-11-22,monthly,1,0,False,,,,nan,nan,23,20858,700
2833,Zlin,1995-08-30,monthly,1,0,False,,,,nan,nan,77,25597,400
2834,Karvina,1995-10-14,monthly,1,0,False,,,,nan,nan,79,81066,1000
2835,Opava,1995-10-03,monthly,1,0,False,,,,nan,nan,107,80997,200
2836,Havlickuv Brod,1995-11-18,monthly,2,0,False,,,,nan,nan,83,76407,1100
2837,Nachod,1996-06-02,monthly,1,0,False,,,,nan,nan,63,62166,500
2839,Karvina,1995-04-04,monthly,1,0,False,,,,nan,nan,94,73396,800
2840,Cesky Krumlov,1994-10-09,monthly,1,0,False,,,,nan,nan,125,141848,400
2841,Novy Jicin,1993-07-27,monthly,2,1,False,,,,nan,nan,141,42352,1100
2842,Ceske Budejovice,1993-12-29,monthly,1,0,False,,,,nan,nan,117,25625,200
2843,Sokolov,1997-03-29,monthly,2,0,False,,,,nan,nan,44,57709,600
2844,Hradec Kralove,1996-01-19,monthly,1,0,False,,,,nan,nan,72,90402,400
2845,Uherske Hradiste,1997-08-21,monthly,1,1,False,,,,nan,nan,34,85756,1000
2846,Hl.m. Praha,1997-09-27,monthly,1,0,False,,,,nan,nan,28,30024,800
2847,Prerov,1994-05-08,monthly,1,0,False,,,,nan,nan,135,60845,1100
2849,Hl.m. Praha,1993-09-16,monthly,1,0,False,,,,nan,nan,124,35172,900
2850,Hodonin,1997-11-22,monthly,1,0,False,,,,nan,nan,23,20065,400
2851,Pelhrimov,1995-12-02,monthly,1,0,False,,,,nan,nan,128,85960,700
2852,Karvina,1996-12-29,monthly,1,0,False,,,,nan,nan,15,36400,1000
2853,Brno - mesto,1995-09-08,monthly,1,0,False,,,,nan,nan,108,77940,600
2854,Hl.m. Praha,1997-01-18,monthly,1,0,False,,,,nan,nan,48,113359,500
2855,Plzen - jih,1995-08-21,monthly,1,0,False,,,,nan,nan,77,52182,400
2856,Klatovy,1995-03-18,monthly,1,0,False,,,,nan,nan,93,52672,600
2857,Prachatice,1997-04-28,monthly,2,0,False,,,,nan,nan,54,142118,900
2858,Breclav,1995-08-22,monthly,1,0,False,,,,nan,nan,99,54412,200
2859,Praha - zapad,1993-10-23,monthly,2,0,False,,,,nan,nan,165,143332,1637
2861,Louny,1993-02-10,monthly,1,0,False,,,,nan,nan,137,38705,300
2862,Decin,1993-06-07,monthly,1,0,False,,,,nan,nan,135,77241,14170
2863,Ceske Budejovice,1996-01-21,monthly,2,0,False,,,,nan,nan,89,62604,200
2864,Brno - mesto,1996-03-16,monthly,2,1,False,,,,nan,nan,74,64447,800
2865,Hl.m. Praha,1995-03-03,monthly,1,1,False,,,,nan,nan,94,51538,200
2866,Hradec Kralove,1995-09-13,monthly,1,0,False,,,,nan,nan,82,76269,900
2867,Sokolov,1993-11-04,monthly,1,0,False,,,,nan,nan,139,141450,900
2868,Hl.m. Praha,1994-06-15,monthly,2,0,False,,,,nan,nan,105,32440,800
2869,Frydek - Mistek,1996-09-27,monthly,1,0,False,,,,nan,nan,52,30874,200
2870,Hl.m. Praha,1996-06-18,monthly,1,0,False,,,,nan,nan,76,62070,800
2871,Usti nad Orlici,1995-10-30,monthly,1,0,False,,,,nan,nan,73,35077,600
2872,Hl.m. Praha,1996-09-04,monthly,1,0,True,268320.0,4472.0,60.0,current,False,60,49190,200
2873,Karvina,1996-12-13,monthly,2,0,False,,,,nan,nan,57,83328,1100
2874,Ceska Lipa,1997-04-02,monthly,1,0,False,,,,nan,nan,43,17363,400
2875,Prachatice,1996-12-24,monthly,1,0,False,,,,nan,nan,50,78855,800
2876,Usti nad Orlici,1993-04-22,monthly,1,0,False,,,,nan,nan,140,65398,200
2877,Litomerice,1995-06-04,monthly,1,0,False,,,,nan,nan,87,132660,800
2878,Hl.m. Praha,1997-06-14,monthly,2,0,False,,,,nan,nan,34,28152,700
2879,Cesky Krumlov,1997-10-14,monthly,2,0,False,,,,nan,nan,32,41425,600
2880,Novy Jicin,1993-06-16,monthly,1,1,False,,,,nan,nan,138,65160,600
2881,Karvina,1993-01-04,monthly,1,0,False,,,,nan,nan,182,66268,700
2882,Chrudim,1996-07-20,monthly,1,0,False,,,,nan,nan,53,119173,121
2883,Vsetin,1997-06-29,monthly,1,0,False,,,,nan,nan,34,30078,200
2884,Hl.m. Praha,1993-02-08,monthly,1,0,False,,,,nan,nan,185,105066,1100
2885,Hl.m. Praha,1996-09-04,monthly,1,0,False,,,,nan,nan,58,107103,800
2886,Hl.m. Praha,1994-04-08,monthly,1,0,False,,,,nan,nan,140,40797,900
2887,Sumperk,1996-07-13,monthly,1,0,False,,,,nan,nan,60,75645,900
2888,Prachatice,1996-05-23,monthly,2,1,False,,,,nan,nan,59,22031,700
2889,Mlada Boleslav,1996-03-23,monthly,1,0,False,,,,nan,nan,67,123527,900
2890,Jesenik,1996-02-07,monthly,1,0,False,,,,nan,nan,72,74362,500
2891,Havlickuv Brod,1997-05-28,monthly,1,0,False,,,,nan,nan,39,54842,300
2892,Zlin,1997-12-16,monthly,2,0,False,,,,nan,nan,12,37900,200
2893,Most,1996-02-08,monthly,1,0,False,,,,nan,nan,65,25255,700
2894,Pelhrimov,1993-08-28,monthly,1,0,False,,,,nan,nan,179,171642,1100
2895,Prachatice,1993-03-09,monthly,1,0,False,,,,nan,nan,143,64151,300
2896,Rokycany,1993-03-30,monthly,1,0,False,,,,nan,nan,135,28363,400
2897,Trutnov,1997-10-11,monthly,1,0,False,,,,nan,nan,49,144761,800
2898,Brno - mesto,1996-11-23,monthly,2,0,False,,,,nan,nan,52,71123,800
2899,Teplice,1997-04-03,monthly,1,0,False,,,,nan,nan,43,86567,1100
2900,Strakonice,1997-05-14,monthly,1,0,False,,,,nan,nan,16,60583,500
2901,Hl.m. Praha,1997-04-09,monthly,1,0,False,,,,nan,nan,53,64321,600
2902,Ceska Lipa,1993-01-28,monthly,1,0,False,,,,nan,nan,144,74805,200
2903,Louny,1994-05-19,monthly,2,0,False,,,,nan,nan,112,80947,300
2904,Rakovnik,1996-03-20,monthly,1,0,False,,,,nan,nan,79,69540,-2364
2905,Ostrava - mesto,1994-10-03,monthly,1,0,False,,,,nan,nan,106,87654,1000
2906,Semily,1996-09-20,monthly,1,0,False,,,,nan,nan,59,60941,200
2907,Karvina,1993-09-09,monthly,2,0,False,,,,nan,nan,125,33902,700
2908,Trebic,1997-03-16,monthly,1,0,False,,,,nan,nan,44,82822,600
2909,Jihlava,1996-04-04,monthly,1,0,False,,,,nan,nan,80,62503,200
2910,Frydek - Mistek,1997-10-21,monthly,1,1,True,437460.0,7291.0,60.0,current,False,29,101929,900
2911,Decin,1995-02-25,monthly,1,1,False,,,,nan,nan,110,76947,900
2912,Ostrava - mesto,1994-07-30,monthly,1,0,True,380160.0,6336.0,60.0,current,False,156,157338,1100
2913,Mlada Boleslav,1993-12-28,monthly,1,0,False,,,,nan,nan,117,23455,1100
2914,Kladno,1996-09-08,monthly,1,0,False,,,,nan,nan,67,47089,300
2915,Hodonin,1993-07-23,monthly,1,0,False,,,,nan,nan,135,137319,500
2916,Kutna Hora,1996-12-03,monthly,1,0,False,,,,nan,nan,54,54819,1000
2917,Frydek - Mistek,1996-08-08,monthly,1,0,False,,,,nan,nan,59,59643,300
2919,Vsetin,1995-05-10,monthly,1,0,False,,,,nan,nan,91,51633,200
2920,Opava,1997-11-13,monthly,1,0,False,,,,nan,nan,27,62936,200
2921,Brno - mesto,1996-09-21,monthly,1,1,False,,,,nan,nan,59,49010,500
2922,Jindrichuv Hradec,1994-06-06,monthly,1,0,False,,,,nan,nan,122,141166,200
2923,Hradec Kralove,1995-01-10,monthly,1,0,False,,,,nan,nan,91,27076,500
2924,Breclav,1994-10-16,monthly,1,1,False,,,,nan,nan,102,53301,700
2925,Hl.m. Praha,1993-01-10,monthly,1,0,False,,,,nan,nan,161,41716,1000
2926,Svitavy,1993-01-14,monthly,1,0,False,,,,nan,nan,153,62464,600
2927,Litomerice,1997-08-04,monthly,1,0,False,,,,nan,nan,30,113126,300
2928,Brno - venkov,1993-12-14,monthly,1,0,False,,,,nan,nan,117,33666,500
2929,Trutnov,1996-04-06,monthly,1,1,False,,,,nan,nan,68,123165,400
2930,Hl.m. Praha,1996-08-24,monthly,1,0,False,,,,nan,nan,82,148231,900
2931,Liberec,1995-05-04,monthly,1,0,False,,,,nan,nan,89,27352,500
2932,Olomouc,1993-05-04,monthly,2,0,False,,,,nan,nan,179,146481,500
2933,Praha - vychod,1993-06-18,monthly,2,0,True,272520.0,4542.0,60.0,current,False,177,175151,1100
2934,Hl.m. Praha,1996-10-08,monthly,1,0,False,,,,nan,nan,71,133278,1000
2935,Frydek - Mistek,1995-05-15,monthly,1,0,False,,,,nan,nan,83,22224,200
2936,Beroun,1996-03-27,monthly,1,0,True,504000.0,8400.0,60.0,current,False,95,59151,200
2937,Hl.m. Praha,1997-02-25,monthly,1,0,False,,,,nan,nan,41,25025,800
2938,Hl.m. Praha,1993-08-04,monthly,1,0,False,,,,nan,nan,194,147593,400
2939,Kolin,1997-06-28,monthly,1,0,False,,,,nan,nan,33,29212,200
2940,Brno - mesto,1993-06-24,monthly,1,0,False,,,,nan,nan,154,141487,1000
2942,Chrudim,1997-09-24,monthly,1,0,False,,,,nan,nan,37,48605,1100
2944,Domazlice,1996-01-11,monthly,2,0,False,,,,nan,nan,95,55855,1000
2945,Kutna Hora,1996-07-11,monthly,2,0,False,,,,nan,nan,56,25458,300
2946,Brno - mesto,1996-05-07,monthly,1,0,False,,,,nan,nan,65,22065,1100
2947,Hodonin,1996-08-09,monthly,2,0,False,,,,nan,nan,59,35569,1000
2949,Hl.m. Praha,1994-10-21,monthly,2,0,False,,,,nan,nan,97,34839,400
2950,Uherske Hradiste,1996-06-28,monthly,1,0,False,,,,nan,nan,63,71237,1000
2951,Chrudim,1993-09-06,monthly,1,1,False,,,,nan,nan,130,82102,200
2952,Znojmo,1997-04-28,monthly,1,0,False,,,,nan,nan,37,29017,900
2953,Hl.m. Praha,1996-09-02,monthly,1,0,False,,,,nan,nan,73,61414,900
2954,Hl.m. Praha,1997-04-08,monthly,1,0,False,,,,nan,nan,43,86794,700
2955,Bruntal,1996-09-27,monthly,1,0,False,,,,nan,nan,51,30584,900
2956,Cesky Krumlov,1997-06-10,monthly,1,0,False,,,,nan,nan,41,57218,400
2957,Klatovy,1995-07-28,monthly,1,0,False,,,,nan,nan,85,78136,500
2958,Rychnov nad Kneznou,1993-09-19,monthly,1,1,False,,,,nan,nan,123,28718,400
2959,Mlada Boleslav,1994-02-25,monthly,1,0,False,,,,nan,nan,147,141814,-11712
2960,Prachatice,1994-09-20,monthly,1,0,False,,,,nan,nan,108,48961,1100
2961,Nymburk,1996-07-12,monthly,1,0,False,,,,nan,nan,55,33899,400
2962,Hl.m. Praha,1993-05-30,monthly,1,0,True,31248.0,2604.0,12.0,expired,False,164,156950,1000
2963,Tachov,1996-12-09,monthly,1,0,False,,,,nan,nan,51,60491,1000
2964,Olomouc,1997-01-09,monthly,2,0,False,,,,nan,nan,49,28637,300
2965,Kutna Hora,1995-10-10,monthly,1,0,False,,,,nan,nan,73,34849,900
2966,Decin,1997-03-27,monthly,1,0,False,,,,nan,nan,64,130528,1100
2967,Louny,1996-11-13,monthly,1,0,False,,,,nan,nan,53,50081,400
2968,Cesky Krumlov,1995-02-05,monthly,2,0,False,,,,nan,nan,95,107797,1100
2969,Rokycany,1995-05-26,monthly,1,0,False,,,,nan,nan,28,38600,300
2970,Prostejov,1993-01-22,monthly,2,0,False,,,,nan,nan,143,52614,400
2972,Pribram,1993-11-23,monthly,1,0,False,,,,nan,nan,140,162756,500
2973,Cheb,1996-08-15,monthly,1,0,False,,,,nan,nan,58,58034,500
2974,Nymburk,1993-03-13,monthly,2,0,False,,,,nan,nan,135,54302,1100
2976,Rakovnik,1996-08-19,monthly,1,0,False,,,,nan,nan,59,64055,800
2977,Plzen - sever,1996-06-20,monthly,1,1,False,,,,nan,nan,63,134018,1100
2978,Ostrava - mesto,1995-01-06,monthly,1,1,False,,,,nan,nan,118,35058,600
2979,Praha - vychod,1997-11-22,monthly,1,0,False,,,,nan,nan,25,24196,700
2980,Zdar nad Sazavou,1993-12-09,monthly,2,0,False,,,,nan,nan,117,28624,1000
2981,Nachod,1997-01-11,monthly,1,0,False,,,,nan,nan,56,25987,600
2982,Prachatice,1996-06-04,monthly,2,1,True,41256.0,3438.0,12.0,current,False,67,138939,900
2983,Havlickuv Brod,1996-07-25,monthly,1,0,False,,,,nan,nan,68,51668,1000
2985,Novy Jicin,1993-04-06,monthly,1,0,False,,,,nan,nan,139,40601,400
2986,Vyskov,1996-04-09,monthly,1,0,True,24792.0,1033.0,24.0,current,False,65,91488,500
2987,Pisek,1993-09-16,monthly,1,0,False,,,,nan,nan,127,83115,700
2989,Kladno,1993-11-28,monthly,1,0,False,,,,nan,nan,120,35126,600
2990,Sokolov,1996-09-16,monthly,1,0,False,,,,nan,nan,70,56133,900
2991,Prachatice,1993-05-22,monthly,2,0,False,,,,nan,nan,135,84029,600
2992,Hradec Kralove,1997-07-11,monthly,1,0,False,,,,nan,nan,38,54794,900
2994,Vsetin,1996-05-03,monthly,1,0,True,48744.0,1354.0,36.0,current,False,67,75877,900
2995,Trutnov,1996-12-14,monthly,1,1,False,,,,nan,nan,45,108137,-5285
2996,Brno - mesto,1994-05-17,monthly,1,0,False,,,,nan,nan,120,71605,400
2997,Teplice,1997-09-09,monthly,1,0,False,,,,nan,nan,42,31970,1100
2998,Tabor,1997-11-09,monthly,1,1,False,,,,nan,nan,30,66690,300
2999,Zdar nad Sazavou,1996-10-08,monthly,2,0,False,,,,nan,nan,68,37921,1000
3000,Plzen - sever,1993-07-14,monthly,1,0,False,,,,nan,nan,145,74493,1000
3001,Hl.m. Praha,1993-03-24,monthly,1,0,False,,,,nan,nan,242,88118,400
3003,Pisek,1993-11-27,monthly,1,0,False,,,,nan,nan,101,115903,500
3004,Praha - zapad,1996-08-22,monthly,1,0,False,,,,nan,nan,53,23905,700
3006,Zlin,1995-01-01,monthly,2,0,False,,,,nan,nan,97,34586,200
3007,Jindrichuv Hradec,1993-02-02,monthly,1,0,False,,,,nan,nan,144,77118,800
3008,Olomouc,1993-02-27,monthly,1,0,False,,,,nan,nan,137,71364,200
3009,Hl.m. Praha,1996-01-26,monthly,2,0,False,,,,nan,nan,67,28692,900
3010,Nachod,1995-09-13,monthly,1,0,False,,,,nan,nan,64,83279,800
3011,Zlin,1993-09-01,monthly,1,0,False,,,,nan,nan,129,23208,400
3012,Semily,1997-04-18,monthly,1,0,False,,,,nan,nan,51,54068,600
3013,Opava,1997-12-09,monthly,1,0,False,,,,nan,nan,27,22844,4714
3015,Prachatice,1996-06-15,monthly,1,0,False,,,,nan,nan,57,28619,900
3016,Plzen - mesto,1996-02-23,monthly,1,0,False,,,,nan,nan,74,58358,700
3017,Prerov,1994-08-12,monthly,1,0,False,,,,nan,nan,106,68318,700
3018,Chomutov,1996-12-03,monthly,1,0,False,,,,nan,nan,57,159656,-1969
3019,Decin,1996-04-21,monthly,2,1,False,,,,nan,nan,66,57812,300
3020,Beroun,1996-08-09,monthly,1,0,False,,,,nan,nan,108,88152,900
3021,Praha - vychod,1996-04-20,monthly,1,0,True,155616.0,3242.0,48.0,current,False,67,62154,300
3022,Zlin,1996-10-30,monthly,1,0,False,,,,nan,nan,49,31938,700
3023,Jablonec n. Nisou,1997-10-14,monthly,1,1,False,,,,nan,nan,31,37303,6121
3024,Hl.m. Praha,1996-12-18,monthly,2,0,False,,,,nan,nan,46,37932,400
3025,Klatovy,1997-12-27,monthly,1,0,False,,,,nan,nan,23,31034,800
3026,Karlovy Vary,1993-02-18,monthly,1,1,False,,,,nan,nan,143,114166,400
3027,Uherske Hradiste,1996-04-29,monthly,2,0,False,,,,nan,nan,61,27922,1000
3028,Plzen - jih,1993-09-15,monthly,1,0,False,,,,nan,nan,123,26167,400
3029,Havlickuv Brod,1996-12-24,monthly,1,0,False,,,,nan,nan,46,32671,700
3030,Znojmo,1994-06-22,monthly,1,0,False,,,,nan,nan,105,28543,800
3031,Trutnov,1997-03-10,monthly,1,0,False,,,,nan,nan,45,25120,4184
3032,Kolin,1993-06-07,monthly,1,0,False,,,,nan,nan,130,54445,300
3033,Jesenik,1997-12-10,monthly,2,0,False,,,,nan,nan,21,21451,900
3036,Praha - vychod,1994-04-10,monthly,1,1,False,,,,nan,nan,102,121318,900
3037,Chrudim,1994-05-26,monthly,1,1,True,277884.0,7719.0,36.0,current,True,103,129394,-2507
3038,Praha - vychod,1996-04-28,monthly,2,0,False,,,,nan,nan,98,157871,1000
3039,Hl.m. Praha,1993-12-10,monthly,1,0,False,,,,nan,nan,148,86428,600
3040,Pelhrimov,1996-08-03,monthly,1,0,False,,,,nan,nan,59,28527,1000
3041,Karvina,1996-04-04,monthly,1,0,False,,,,nan,nan,78,37463,500
3042,Praha - vychod,1993-09-16,monthly,2,0,False,,,,nan,nan,131,76336,500
3043,Hl.m. Praha,1996-12-29,monthly,1,0,False,,,,nan,nan,45,22985,800
3044,Olomouc,1996-09-14,monthly,2,0,False,,,,nan,nan,51,29879,500
3045,Hl.m. Praha,1995-06-08,monthly,2,0,False,,,,nan,nan,81,36188,300
3046,Ostrava - mesto,1997-08-11,monthly,1,0,False,,,,nan,nan,40,34482,1100
3047,Jindrichuv Hradec,1993-02-17,monthly,1,0,False,,,,nan,nan,137,29807,600
3049,Trebic,1994-09-08,monthly,1,0,False,,,,nan,nan,136,69434,1100
3050,Prostejov,1993-05-08,monthly,2,0,True,82896.0,6908.0,12.0,expired,False,142,116804,900
3051,Nymburk,1996-01-01,monthly,1,0,False,,,,nan,nan,110,145458,800
3052,Chrudim,1997-04-26,monthly,1,0,False,,,,nan,nan,25,53243,800
3053,Praha - zapad,1993-08-23,monthly,1,0,False,,,,nan,nan,141,90732,900
3055,Cesky Krumlov,1996-05-26,monthly,2,0,False,,,,nan,nan,60,43345,900
3056,Brno - venkov,1993-12-22,monthly,2,1,False,,,,nan,nan,117,34324,1100
3057,Nymburk,1997-07-23,monthly,1,0,False,,,,nan,nan,36,64301,600
3058,Chrudim,1994-10-23,monthly,1,0,False,,,,nan,nan,102,77935,700
3059,Hl.m. Praha,1997-02-15,monthly,2,0,False,,,,nan,nan,46,80056,700
3060,Opava,1997-06-09,monthly,1,0,False,,,,nan,nan,39,62393,400
3061,Sumperk,1995-11-08,monthly,1,0,False,,,,nan,nan,77,26464,300
3062,Pelhrimov,1997-08-15,monthly,1,0,False,,,,nan,nan,29,28697,400
3063,Olomouc,1993-05-26,monthly,1,1,False,,,,nan,nan,131,47183,1100
3064,Teplice,1993-05-23,monthly,1,0,True,15420.0,1285.0,12.0,expired,False,166,60755,1000
3066,Ostrava - mesto,1996-08-12,monthly,1,1,False,,,,nan,nan,63,53841,700
3067,Nachod,1997-01-30,monthly,2,0,False,,,,nan,nan,54,34928,800
3068,Kromeriz,1993-04-25,monthly,1,0,False,,,,nan,nan,133,38231,500
3069,Zdar nad Sazavou,1993-03-20,monthly,1,0,False,,,,nan,nan,139,115033,400
3070,Breclav,1997-08-21,monthly,1,0,False,,,,nan,nan,34,62829,300
3071,Usti nad Labem,1996-10-03,monthly,1,0,False,,,,nan,nan,56,87021,900
3072,Mlada Boleslav,1993-06-05,monthly,1,0,False,,,,nan,nan,135,84311,1000
3075,Novy Jicin,1997-06-25,monthly,2,1,False,,,,nan,nan,33,29190,400
3076,Brno - mesto,1993-03-27,monthly,2,0,False,,,,nan,nan,135,28361,700
3077,Zlin,1997-04-16,monthly,1,0,False,,,,nan,nan,43,71961,600
3078,Hl.m. Praha,1993-07-16,monthly,1,0,False,,,,nan,nan,127,23086,200
3079,Pisek,1996-02-26,monthly,1,1,False,,,,nan,nan,65,24125,1000
3080,Hodonin,1995-10-29,monthly,1,0,False,,,,nan,nan,74,25637,400
3082,Decin,1997-11-16,monthly,1,1,False,,,,nan,nan,28,35859,700
3083,Zdar nad Sazavou,1997-03-18,monthly,2,0,False,,,,nan,nan,43,78816,200
3085,Zdar nad Sazavou,1997-07-03,monthly,1,1,False,,,,nan,nan,38,49328,600
3086,Hl.m. Praha,1993-11-02,monthly,1,0,False,,,,nan,nan,127,109688,800
3087,Cesky Krumlov,1993-12-04,monthly,1,0,False,,,,nan,nan,123,26255,600
3088,Pisek,1996-03-08,monthly,2,0,False,,,,nan,nan,68,71278,600
3090,Hl.m. Praha,1996-12-10,monthly,1,0,False,,,,nan,nan,55,119655,500
3091,Beroun,1993-11-11,monthly,1,0,False,,,,nan,nan,129,80841,200
3092,Nachod,1995-12-20,monthly,1,1,False,,,,nan,nan,69,29245,1000
3093,Jindrichuv Hradec,1996-11-21,monthly,1,0,False,,,,nan,nan,51,65682,500
3094,Breclav,1993-12-20,monthly,2,0,False,,,,nan,nan,122,69014,600
3096,Frydek - Mistek,1993-06-29,monthly,1,0,False,,,,nan,nan,134,68751,1000
3097,Zdar nad Sazavou,1997-08-14,monthly,1,0,False,,,,nan,nan,39,27220,900
3098,Hl.m. Praha,1996-09-16,monthly,1,0,False,,,,nan,nan,70,47235,600
3099,Karvina,1993-05-20,monthly,1,0,False,,,,nan,nan,132,35211,800
3100,Znojmo,1997-06-22,monthly,1,0,False,,,,nan,nan,38,56421,600
3101,Hl.m. Praha,1994-02-27,monthly,1,0,False,,,,nan,nan,113,23908,700
3102,Decin,1997-11-23,monthly,2,1,False,,,,nan,nan,27,62726,1100
3104,Hl.m. Praha,1997-04-29,monthly,1,1,False,,,,nan,nan,47,42635,700
3105,Litomerice,1997-11-21,monthly,1,0,False,,,,nan,nan,23,24631,1000
3107,Kolin,1993-11-20,monthly,1,0,False,,,,nan,nan,119,103276,200
3108,Blansko,1993-03-14,monthly,2,0,False,,,,nan,nan,135,20932,600
3109,Pisek,1995-04-08,monthly,1,0,False,,,,nan,nan,104,66840,-6285
3110,Rychnov nad Kneznou,1997-01-12,monthly,1,0,False,,,,nan,nan,66,123735,1000
3111,Prostejov,1995-11-08,monthly,1,0,False,,,,nan,nan,79,73057,200
3112,Louny,1994-08-12,monthly,2,0,True,123216.0,2567.0,48.0,current,False,144,155867,700
3113,Bruntal,1993-08-16,monthly,1,0,False,,,,nan,nan,145,146810,-915
3114,Hl.m. Praha,1996-06-15,monthly,1,0,False,,,,nan,nan,82,128229,700
3115,Ceske Budejovice,1996-03-27,monthly,2,1,True,321180.0,5353.0,60.0,current,False,71,90257,700
3116,Brno - mesto,1996-04-05,monthly,1,1,False,,,,nan,nan,68,85010,1100
3117,Decin,1993-02-24,monthly,1,0,False,,,,nan,nan,137,29772,900
3118,Rychnov nad Kneznou,1996-03-10,monthly,2,0,False,,,,nan,nan,71,69381,500
3119,Decin,1997-05-02,monthly,1,0,False,,,,nan,nan,41,23070,1100
3120,Hl.m. Praha,1996-06-20,monthly,1,0,False,,,,nan,nan,57,38370,400
3121,Nachod,1996-03-08,monthly,1,0,False,,,,nan,nan,69,25948,1000
3122,Ostrava - mesto,1997-05-12,monthly,2,0,False,,,,nan,nan,50,57000,1100
3124,Kutna Hora,1995-06-13,monthly,1,1,False,,,,nan,nan,86,55037,500
3125,Litomerice,1996-12-16,monthly,1,0,False,,,,nan,nan,54,32229,400
3126,Pelhrimov,1996-09-03,monthly,1,0,False,,,,nan,nan,64,37703,400
3127,Zdar nad Sazavou,1993-08-08,monthly,1,0,False,,,,nan,nan,163,137533,1100
3128,Hl.m. Praha,1995-01-06,monthly,2,1,False,,,,nan,nan,102,72491,200
3129,Kolin,1993-12-05,monthly,1,0,False,,,,nan,nan,123,36842,200
3130,Rakovnik,1996-03-20,monthly,1,1,False,,,,nan,nan,64,94779,500
3131,Tabor,1995-10-23,monthly,1,0,False,,,,nan,nan,80,70241,300
3132,Breclav,1995-10-08,monthly,1,0,False,,,,nan,nan,91,35256,400
3133,Zdar nad Sazavou,1993-06-14,monthly,1,0,False,,,,nan,nan,136,61083,1000
3134,Rychnov nad Kneznou,1994-04-29,monthly,1,1,False,,,,nan,nan,114,80578,600
3135,Olomouc,1993-12-27,monthly,1,1,False,,,,nan,nan,123,97585,200
3136,Jesenik,1993-08-07,monthly,1,1,False,,,,nan,nan,141,86549,900
